,Label,Red,Green,Blue,Hue,Sarutation,Value,Size
101,1.0,160.73240964812373,180.7555185381931,224.42008876880107,21.650983109735346,75.94455556940063,225.54876928200162,380047.0
102,1.0,153.0709183486014,169.13965901018958,217.87353723729976,18.082193332680156,80.56292864841032,218.84793085288786,420385.0
103,1.0,164.24414271632227,178.8193510821258,221.93642456223446,20.055616616367402,71.85708936266681,223.0472124896011,437180.0
104,1.0,174.83875578688568,193.0703888002511,223.18402819553788,20.608065676248266,60.114240969842804,224.1959962597756,283221.0
105,1.0,166.26302877748145,185.44915845095042,226.14847688778346,15.351671278122389,71.32512394327743,226.86652882243067,377916.0
106,1.0,162.31374434389141,182.03977639000806,213.44111990950228,20.685430484100912,68.42089970867167,215.95088173309367,313072.0
107,1.0,157.1566493438803,175.84635148393426,214.0174377606083,20.943884903115034,73.44273516065735,215.76812377360804,374427.0
108,1.0,159.90521161775408,177.99257443002668,214.56998468954646,24.196097350230414,70.65813348896435,216.27218196701432,361566.0
109,1.0,173.86037391996194,186.8222177846081,213.75732487428135,25.369453863130488,61.02646332199493,216.19067858166056,498446.0
110,1.0,185.64252960272208,200.02636392262403,217.02435318023964,29.69439479508596,49.397385763055894,220.1587390044605,339183.0
111,1.0,182.6823452165261,198.87524061322318,213.47505947729988,36.79372047172534,49.99353682251866,217.45067165254216,297709.0
112,1.0,147.35912474428443,163.36557964289324,218.15747323614875,20.767467099635443,89.14971507158054,219.62319760563688,595065.0
113,1.0,148.86604534966182,161.43952526485168,207.5691076577501,34.1082531488821,82.79728362797294,209.7538972703089,495888.0
114,1.0,156.43174325563274,174.09357454464097,214.6736885864337,23.798062461137356,76.31617554164205,217.4223604632533,401804.0
115,1.0,173.80889196460726,192.79483617412873,224.59276725421304,17.62481856507038,64.344014749753,226.7954254966069,374914.0
116,1.0,169.96206224813207,189.58609568940022,222.8340088694565,19.128392347537776,67.35792984716896,225.25317680382554,370010.0
117,1.0,175.8687616879879,194.50678927805225,224.96045307317831,16.982964083114304,62.5066303620844,227.23303087161653,370971.0
118,1.0,176.58067037849025,195.21831362849724,228.70270660486509,13.86135226835951,63.67315748021766,230.27303950484162,371052.0
119,1.0,181.74924932821904,201.07757415283055,226.00043102796846,14.227649869875497,56.91247472320206,228.44507416038715,318132.0
120,1.0,163.2534159922315,183.26367838677984,203.58928652146287,24.929455909163885,62.854232640254544,207.86902925499442,345187.0
121,1.0,169.1005331349006,184.6742220723186,216.371906104913,18.710511292424513,64.6836318792535,218.91835822273202,560863.0
122,1.0,185.53379838684316,202.3364949965545,212.32097927960098,34.74380535747057,44.671774213774135,217.16386627382744,285266.0
123,1.0,154.93197380543313,170.7965876371993,193.87319575294805,62.59921498893782,68.71187980573315,197.99849508168646,383135.0
124,1.0,170.48928729126524,187.40105922848426,203.5585556157675,44.06560091522158,56.485531069364164,208.01058576188183,328620.0
125,1.0,151.5976891010735,170.40625,212.66212867689802,17.163851465914817,81.55077837363872,214.9092474712243,469011.0
126,1.0,168.09565514624305,178.57915373986495,224.52021331757496,16.765602685877994,70.81646345879211,225.20376405291805,514493.0
127,1.0,153.39994105207734,170.7737727528966,208.10344387499606,25.014214461699588,76.27281556454082,210.1605249226666,451787.0
128,1.0,189.92052525130885,213.46435483356393,227.52436339812775,38.26800344559682,50.53774811285273,232.6297731379151,181810.0
129,1.0,170.09953485047308,198.83635658090728,218.45770323543732,20.890503495003856,63.96786982311692,222.10479441467794,288822.0
130,1.0,166.57012056435246,194.92518883650166,221.65165351597102,21.229240237810185,68.34263199409814,224.0148041690811,221016.0
131,1.0,167.03771083393556,188.2115633913894,215.48056031159572,16.423646266052003,64.81698639625266,217.72952178678688,344711.0
132,1.0,168.70421353684316,186.63183998346977,216.82202169839394,15.387087494501783,64.08774319752195,218.22136704707216,372105.0
133,1.0,156.2135833422296,170.7043311165675,204.75750079140823,34.88772123177061,71.91185902874925,207.27975247588904,463500.0
134,1.0,175.25793959945725,193.94781884222144,219.87870341272568,19.01845683117617,58.37200049696341,222.20498717395913,414577.0
135,1.0,173.43911923006752,197.2536370703537,216.49056126698557,24.50394098585628,57.34853505786789,219.43834977352594,302175.0
136,1.0,154.12383896944743,178.55119892262854,208.86552495282024,18.68914566167202,74.04760553971241,212.189752997936,444070.0
137,1.0,158.36288734243698,180.6802181810224,205.81820162961017,33.736414748190946,68.18543107347105,208.3185736534197,224491.0
138,1.0,163.8840031300528,173.19993625636965,219.02038142444462,32.74354539365826,71.94334409007095,219.94582918962152,437200.0
139,1.0,153.8455145785798,165.73169774338223,219.12203277088827,23.767396081033286,81.48453001690797,219.77315812531813,466313.0
140,2.0,165.9452949602598,179.12588367418707,215.9669713398228,14.688739399777038,67.36763630625994,216.9183467003825,258181.0
141,2.0,164.49140901393338,177.91167150114853,215.46875261984206,15.273306114920944,68.6100522291712,216.39564540332992,259262.0
142,2.0,160.72320778432731,166.0636659153953,218.02403887829405,48.23709691400832,75.60437109916782,218.4006403866158,330672.0
143,2.0,153.7346819986217,166.74560345367664,195.24271304981747,42.483059100927775,65.72986712685314,196.8557771057233,185160.0
144,2.0,172.74653095259708,183.2114455401438,212.85276564522363,27.091211122663942,57.575666739352805,213.9774145758483,226755.0
145,2.0,172.83117431017425,183.54516424245963,212.81331705141508,27.062326552600517,57.42392885654758,213.96678433041538,224963.0
146,2.0,171.27633077710314,182.81934015300666,213.6471989316151,24.205745781302348,58.95073956282498,214.94932881747965,230893.0
147,2.0,167.90489776594382,188.8461033945124,235.5282843402486,14.202059987754696,76.02941809884524,236.13475975708732,357413.0
148,2.0,178.91693888884848,197.89844960676322,237.98896641259262,14.40866309200746,65.97861024816477,238.60011268826176,325894.0
149,2.0,172.2470192760901,196.56778306059917,232.75377720795376,16.181579878191712,69.85691433007543,234.40631440451475,289474.0
150,2.0,173.4479836819446,184.7729528375413,226.64366373992345,22.07348661108443,66.85508379036735,227.68358531317494,385152.0
151,2.0,177.5906905440597,182.70414261918168,223.37865404466967,53.5143383129223,63.31145598723724,224.08384947447448,389122.0
152,2.0,180.65054354557205,188.6892888811555,228.12313755764274,25.842613030656928,59.769485312834085,228.82526075522708,338434.0
153,2.0,169.0488328588222,180.16487133523137,223.57818264187492,16.957385385056998,68.7420291892694,224.31876837998382,387889.0
154,2.0,161.56320586622806,167.94589072779604,218.4943881921601,32.18752484237939,74.17393948739036,218.8925961143092,407814.0
155,2.0,166.38437324635242,175.53399971941639,222.13672138047139,22.196486567059484,70.3693418560606,222.4808878717733,353635.0
156,2.0,170.73306517036235,187.75387737741121,222.0817763261673,12.789050528438796,66.62109022895258,223.9009670204615,360150.0
157,2.0,164.0550024342746,178.83167295520934,218.40218400073027,16.420829022638753,71.55330452775073,219.75481453870498,371905.0
158,2.0,172.52126579170573,189.3435309807598,223.4442233326637,13.72143054439534,65.64504305053346,225.41792637605465,360049.0
159,2.0,149.1117017218139,159.81440800461186,206.4571856693541,32.551100189051944,78.06107734174317,207.60868791169665,316742.0
160,2.0,161.64223171827405,181.1584809238928,202.7000626739421,32.81080796791795,62.28751736681787,206.36946858633007,201813.0
161,2.0,156.51808850094764,183.05819396321962,210.53969919746507,24.62071894989339,73.30587205342336,214.38358060886046,250177.0
162,2.0,146.13636138990267,167.59528778892945,205.52243670164233,23.862352684002435,82.92259257147202,208.80771365571775,316966.0
163,2.0,172.34740428085385,195.99864257084266,216.7792917773583,21.003121213180464,59.94914592654735,220.63578005569536,230795.0
164,2.0,174.1654150810807,195.47929325073952,224.85403180027637,15.81734049690082,62.23409651703067,226.70877205724483,328697.0
165,2.0,166.08268812227948,182.11631623054987,218.77665044779107,18.663532546155,68.85219830389754,220.86463638865263,432517.0
166,2.0,189.68345604095634,207.538898638129,225.1378747292848,17.30040531800126,47.034182170863545,227.78981731120592,221113.0
167,2.0,174.69103084006983,194.0098179484563,225.14659323695057,15.562995477648158,62.756695690170616,227.06091511361356,334759.0
168,2.0,160.40973605041722,192.90854219539176,218.39644396389903,21.746737547115977,73.58845789971618,221.93034293923603,142847.0
169,2.0,152.65466288004382,180.01699463241405,216.81436321786055,21.5029865305789,80.69186116356961,218.73595513716896,255510.0
170,2.0,153.09420343615776,179.02689183912534,228.73309058961343,18.16536411557985,85.75329168293635,229.4331442795783,310498.0
171,2.0,164.79096390278121,181.4038235423706,222.81579299757325,19.323891826700866,71.58572733092414,223.9522968640525,328996.0
172,2.0,153.17492042530137,179.85829989502912,218.73584162941893,20.444131577610726,80.89157206589462,220.72943967560613,246982.0
173,2.0,136.61908383375473,160.3902682028287,209.15760805151706,19.042046509560684,92.8681751738306,209.9851960038717,270222.0
174,2.0,144.72209727483164,167.69908722643098,203.36213831018517,23.407916403619527,81.24398674242424,205.6222524726431,185749.0
175,2.0,152.43103182860744,185.13782958989097,213.23936706363787,14.516338994588866,79.93594903709663,215.3402446807276,93286.0
176,2.0,147.268348642329,185.0916899359007,214.90941219461646,15.847562534006768,86.16860619668306,217.005910495285,113022.0
177,2.0,143.72416414729997,155.8702005618158,203.96609949684054,42.92401566231087,85.19487821970306,205.24906572245442,303526.0
178,2.0,144.0593262946204,157.64850876247934,206.97446109854198,24.89023670365582,85.35237332112332,208.47614895317102,320927.0
179,2.0,151.29459807201252,180.84963017214645,215.99803506271567,21.859172456567496,81.04730893327263,218.71953786364207,166459.0
180,2.0,152.54449862637364,180.75107692307694,214.5807129120879,20.611384615384615,78.76139010989012,217.176135989011,155030.0
181,2.0,165.58803276617252,192.06208936994608,228.12254148416443,21.692704823674752,72.18856342654986,229.34386932839175,107424.0
182,2.0,168.23231235397196,191.39056692066694,224.24749429163126,23.3812078509983,67.66834709536958,225.7706513514231,118161.0
183,2.0,167.17689375798213,192.42502294859514,221.93035600255428,24.419026380906768,67.2579305688591,224.5695425580034,106538.0
184,2.0,147.93131510416666,157.62356837266157,204.5340567867772,64.62149732940051,79.05534186330782,205.58679448341837,172617.0
185,2.0,143.76701938383744,156.5577777966953,208.01173415965064,38.73108139168632,84.31860150337536,209.01942129412868,182813.0
186,2.0,157.25836521263912,173.79559923631615,211.96611596496706,16.841650934022258,73.89951009964797,213.58914021689756,330542.0
187,2.0,155.04784939159939,173.93930436117935,215.4577775827776,13.92862992862993,77.77042383292384,216.83644754738503,347393.0
188,2.0,188.08239842212106,203.58484463428888,221.93044491264763,17.25713486558809,43.572291576956204,222.86562557671013,122878.0
189,2.0,173.3194225619859,190.5995260444405,219.30110879341973,16.35599277324102,57.38261602017871,219.7717209598201,210292.0
190,2.0,151.98385966228597,169.02107356100336,223.8779103746762,15.800491249131232,85.64199331048209,224.28036049946294,384895.0
191,2.0,140.05238523422295,160.11429772206006,217.088134426258,21.133195848971365,93.47327742737004,217.6604711825827,370683.0
192,2.0,153.64747311220205,179.21433834216137,215.99818224759383,23.57467722530844,77.57793525127576,217.7096804147019,234872.0
193,2.0,158.0238163590125,184.85045440574237,212.39037302963197,17.64907947205955,71.63500248023672,214.61161420298177,166459.0
194,2.0,169.64343511607487,192.18573092173867,215.47408896328412,16.68856333351627,61.44202774271445,217.30031025327918,169717.0
195,2.0,154.41562803436562,180.54470668905765,206.33446567127177,19.30496389012682,71.84657165259361,209.21766368481065,189980.0
196,2.0,162.23264607377257,180.01950895806962,222.1333354759976,19.990195420433267,74.10577262109913,223.28229664619477,276941.0
197,2.0,158.4409422225319,178.4855091818407,225.67058888424378,18.435272281060325,79.55483556298773,226.47482058249722,295434.0
